NODE_1_length_22810_cov_46.556229	sp|Q12473|FRE6_YEAST	21.2	312	202	13	7146	6277	285	574	5.5e-10	71.2
NODE_1_length_22810_cov_46.556229	sp|Q08905|FRE3_YEAST	22.8	307	201	13	7158	6283	274	559	1.2e-09	70.1
NODE_1_length_22810_cov_46.556229	sp|P36033|FRE2_YEAST	21.9	311	207	11	7170	6283	270	559	3.0e-08	65.5
NODE_1_length_22810_cov_46.556229	sp|Q5QN75|M2K1_ORYSJ	30.8	159	87	7	19916	19479	113	261	2.2e-06	59.3
NODE_1_length_22810_cov_46.556229	sp|Q3V3A1|CDK15_MOUSE	26.5	185	116	4	20159	19641	55	231	8.2e-06	57.4
NODE_1_length_22810_cov_46.556229	sp|P29619|CDKA2_ORYSJ	28.0	164	102	5	20015	19569	2	164	1.1e-05	57.0
NODE_1_length_22810_cov_46.556229	sp|Q96Q40|CDK15_HUMAN	38.1	84	51	1	19892	19641	151	233	2.4e-05	55.8
NODE_1_length_22810_cov_46.556229	sp|P29618|CDKA1_ORYSJ	28.3	166	100	6	20015	19569	2	165	3.1e-05	55.5
NODE_1_length_22810_cov_46.556229	sp|Q84SN3|CDKF3_ORYSJ	29.1	141	88	4	20015	19623	2	140	3.1e-05	55.5
NODE_1_length_22810_cov_46.556229	sp|Q94A06|M2K1_ARATH	28.4	148	86	6	19886	19479	119	258	3.1e-05	55.5
NODE_1_length_22810_cov_46.556229	sp|Q05006|CDC22_MEDSA	27.3	165	103	6	20015	19569	2	165	5.3e-05	54.7
NODE_1_length_22810_cov_46.556229	sp|Q38773|CDC2B_ANTMA	32.2	115	71	4	19895	19569	39	152	7.0e-05	54.3
NODE_1_length_22810_cov_46.556229	sp|P0DN32|CUPR1_ARTBC	30.1	103	64	2	9410	9102	20	114	9.1e-05	53.9
NODE_3_length_16511_cov_94.752917	sp|Q0CZH2|PYTC_ASPTN	30.0	367	162	13	14996	13925	42	323	4.7e-27	127.5
NODE_3_length_16511_cov_94.752917	sp|P9WEZ3|PYTC_ASPTE	29.3	368	163	13	14996	13925	42	323	3.0e-26	124.8
