chrom	length	bases	mean	min	max
scaffold_1	8340845	284284548	34.08	0	520
scaffold_1_region	8340845	284284548	34.08	0	520
scaffold_2	8079863	269877560	33.40	0	2720
scaffold_2_region	8079863	269877560	33.40	0	2720
scaffold_3	6494557	222062745	34.19	0	417
scaffold_3_region	6494557	222062745	34.19	0	417
scaffold_4	3437093	123708630	35.99	0	423
scaffold_4_region	3437093	123708630	35.99	0	423
scaffold_5	1489275	55723355	37.42	0	419
scaffold_5_region	1489275	55723355	37.42	0	419
scaffold_6	152617	73861271	483.96	0	1228
scaffold_6_region	152617	73861271	483.96	0	1228
scaffold_7	119732	9507230	79.40	0	419
scaffold_7_region	119732	9507230	79.40	0	419
scaffold_8	80756	706707	8.75	0	34
scaffold_8_region	80756	706707	8.75	0	34
scaffold_9	76740	6059497	78.96	0	291
scaffold_9_region	76740	6059497	78.96	0	291
scaffold_10	5129	823	0.16	0	3
scaffold_10_region	5129	823	0.16	0	3
total	28276607	1045792366	36.98	0	2720
total_region	28276607	1045792366	36.98	0	2720
