chrom	length	bases	mean	min	max
scaffold_1	8340845	341494536	40.94	0	1339
scaffold_1_region	8340845	341494536	40.94	0	1339
scaffold_2	8079863	328985793	40.72	0	3304
scaffold_2_region	8079863	328985793	40.72	0	3304
scaffold_3	6494557	266578813	41.05	0	553
scaffold_3_region	6494557	266578813	41.05	0	553
scaffold_4	3437093	141511282	41.17	0	695
scaffold_4_region	3437093	141511282	41.17	0	695
scaffold_5	1489275	62131004	41.72	0	378
scaffold_5_region	1489275	62131004	41.72	0	378
scaffold_6	152617	192365068	1260.44	0	2998
scaffold_6_region	152617	192365068	1260.44	0	2998
scaffold_7	119732	14540662	121.44	0	683
scaffold_7_region	119732	14540662	121.44	0	683
scaffold_8	80756	1006576	12.46	0	42
scaffold_8_region	80756	1006576	12.46	0	42
scaffold_9	76740	10915501	142.24	0	494
scaffold_9_region	76740	10915501	142.24	0	494
scaffold_10	5129	1598	0.31	0	2
scaffold_10_region	5129	1598	0.31	0	2
total	28276607	1359530833	48.08	0	3304
total_region	28276607	1359530833	48.08	0	3304
